,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,OPP FG,OPP FGA,OPP FG%,OPP 3P,OPP 3PA,OPP 3P%,OPP FT,OPP FTA,OPP FT%,OPP ORB,OPP TRB,OPP AST,OPP STL,OPP BLK,OPP TOV,OPP PF,TEAM,GP,OREB,OPP OREB,REB,OPP REB,POSS,OPP POSS,PTS,OPP PTS,PPP,OPP PPP,3PA%,OPP 3PA%,FTA%,OPP FTA%,DREB,OPP DREB,ORB%,OPP ORB%,DRB%,OPP DRB%,REB%,OPP REB%,TO%,OPP TO%,Margin,Unnamed: 0,Logo,FinalFour
176,San Francisco,W,99,81,34,64,0.531,6,20,0.3,25,33,0.758,15,35,16,9,3,9,14,29,62,0.468,11,30,0.367,12,16,0.75,9,25,13,4,0,13,22,Gonzaga Bulldogs,37,15,9,35,25,69.61919999999999,70.11840000000001,99,81,1.4220215113072256,1.1551889375684554,31.25,48.38709677419355,51.5625,25.806451612903224,20,16,48.38709677419355,31.03448275862069,68.96551724137932,51.61290322580645,58.333333333333336,41.666666666666664,12.927468284611143,18.540069368382618,18,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
177,BYU,W,88,81,28,55,0.509,6,18,0.333,26,34,0.765,7,31,16,7,4,9,14,31,65,0.477,8,24,0.333,11,12,0.917,6,27,15,5,1,11,28,Gonzaga Bulldogs,37,7,6,31,27,69.08160000000001,72.2688,88,81,1.2738558458402816,1.1208156216790648,32.72727272727273,36.92307692307692,61.81818181818182,18.46153846153846,24,21,25.0,20.0,80.0,75.0,53.44827586206897,46.55172413793103,13.028071150639242,15.220952886999646,7,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
178,Loyola Marymount,W,108,65,40,66,0.606,8,17,0.471,20,28,0.714,7,32,14,10,5,8,22,21,54,0.389,8,27,0.296,15,22,0.682,5,27,6,3,1,17,25,Gonzaga Bulldogs,37,7,5,32,27,76.14719999999998,72.6528,108,65,1.4183055975794254,0.8946661381254405,25.757575757575758,50.0,42.42424242424242,40.74074074074074,25,22,24.137931034482758,16.666666666666668,83.33333333333333,75.86206896551724,54.23728813559322,45.76271186440678,10.505967389477226,23.398960535588444,43,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
179,Pepperdine,W,97,88,37,65,0.569,7,18,0.389,16,24,0.667,8,28,18,3,3,8,18,33,64,0.516,7,23,0.304,15,22,0.682,10,31,17,5,2,10,18,Gonzaga Bulldogs,37,8,10,28,31,72.5376,70.7328,97,88,1.3372375154402683,1.2441187115454218,27.692307692307693,35.9375,36.92307692307692,34.375,20,21,27.586206896551722,33.333333333333336,66.66666666666667,72.41379310344827,47.45762711864407,52.54237288135593,11.028763013940356,14.137712631197974,9,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
180,San Diego,W,97,72,39,71,0.549,7,26,0.269,12,22,0.545,17,44,23,7,2,8,11,29,61,0.475,12,23,0.522,2,2,1.0,3,22,16,6,1,12,19,Gonzaga Bulldogs,37,17,3,44,22,68.81280000000001,68.0448,97,72,1.4096214657738093,1.0581264108352144,36.61971830985915,37.704918032786885,30.985915492957748,3.278688524590164,27,19,47.22222222222222,10.0,90.0,52.77777777777778,66.66666666666667,33.333333333333336,11.625744047619046,17.635440180586908,25,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
181,Saint Mary's,W,77,68,28,52,0.538,4,14,0.286,17,20,0.85,6,28,13,6,2,7,19,22,46,0.478,8,18,0.444,16,22,0.727,5,21,11,5,3,10,18,Gonzaga Bulldogs,37,6,5,28,21,59.327999999999996,58.25280000000001,77,68,1.297869471413161,1.1673258624478136,26.923076923076923,39.130434782608695,38.46153846153846,47.82608695652174,22,16,27.272727272727273,18.51851851851852,81.48148148148148,72.72727272727273,57.142857142857146,42.857142857142854,11.798813376483281,17.16655680070314,9,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
182,Chicago State,W,104,65,37,61,0.607,13,26,0.5,17,24,0.708,12,33,21,12,5,6,14,26,60,0.433,9,27,0.333,4,7,0.571,12,26,7,3,0,16,18,Gonzaga Bulldogs,37,12,12,33,26,62.9376,64.3968,104,65,1.6524303437055115,1.0093669250645996,42.622950819672134,45.0,39.34426229508197,11.666666666666666,21,14,46.15384615384615,36.36363636363637,63.63636363636363,53.84615384615385,55.932203389830505,44.067796610169495,9.533251982916411,24.845955078513217,39,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
183,San Francisco,W,84,73,27,56,0.482,11,26,0.423,19,26,0.731,7,35,22,6,4,8,13,27,67,0.403,14,37,0.378,5,6,0.833,11,34,14,3,2,8,20,Gonzaga Bulldogs,37,7,11,35,34,65.7024,63.974399999999996,84,73,1.2784921098772648,1.1410814325730292,46.42857142857143,55.223880597014926,46.42857142857143,8.955223880597014,28,23,23.333333333333332,28.205128205128204,71.7948717948718,76.66666666666667,50.72463768115942,49.27536231884058,12.176115332164427,12.50500200080032,11,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
184,Saint Mary's,W,77,51,29,50,0.58,8,14,0.571,11,14,0.786,5,32,17,4,7,9,16,18,54,0.333,4,16,0.25,11,15,0.733,8,25,8,4,2,10,15,Gonzaga Bulldogs,37,5,8,32,25,57.75359999999999,60.09599999999999,77,51,1.3332502216312059,0.8486421725239618,28.0,29.62962962962963,28.0,27.77777777777778,27,17,22.727272727272727,22.857142857142858,77.14285714285714,77.27272727272727,56.14035087719298,43.85964912280702,15.583444148936172,16.640042598509055,26,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
185,Grand Canyon,W,82,70,30,56,0.536,7,15,0.467,15,19,0.789,10,38,13,6,8,12,15,28,65,0.431,9,24,0.375,5,7,0.714,4,22,11,5,0,6,16,Gonzaga Bulldogs,37,10,4,38,22,63.7056,67.2768,82,70,1.2871709865380752,1.0404775494672756,26.785714285714285,36.92307692307692,33.92857142857143,10.76923076923077,28,18,35.714285714285715,12.5,87.5,64.28571428571429,63.333333333333336,36.666666666666664,18.836648583484028,8.918378995433791,12,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
186,TCU,W,84,81,30,67,0.448,8,25,0.32,16,25,0.64,11,40,14,6,5,10,17,30,67,0.448,9,25,0.36,12,20,0.6,9,33,16,3,6,9,24,Gonzaga Bulldogs,37,11,9,40,33,73.92,72.768,84,81,1.1363636363636362,1.113126649076517,37.3134328358209,37.3134328358209,37.3134328358209,29.850746268656717,29,24,31.428571428571427,23.68421052631579,76.3157894736842,68.57142857142857,54.794520547945204,45.205479452054796,13.528138528138529,12.368073878627968,3,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
187,UCLA,W,79,76,32,64,0.5,6,16,0.375,9,17,0.529,16,48,15,2,3,14,15,28,67,0.418,7,18,0.389,13,16,0.813,5,24,14,8,4,5,15,Gonzaga Bulldogs,37,16,5,48,24,66.7008,71.0784,79,76,1.1843935904816734,1.0692418512515758,25.0,26.865671641791046,26.5625,23.880597014925375,32,19,45.714285714285715,13.513513513513514,86.48648648648648,54.285714285714285,66.66666666666667,33.333333333333336,20.98925350220687,7.034485863497209,3,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
188,UConn,L,54,82,20,60,0.333,2,20,0.1,12,22,0.545,6,36,13,2,1,9,12,30,72,0.417,11,31,0.355,11,14,0.786,13,45,21,3,5,7,18,Gonzaga Bulldogs,37,6,13,36,45,69.7728,69.27359999999999,54,82,0.7739405613648871,1.1837121212121213,33.333333333333336,43.05555555555556,36.666666666666664,19.444444444444443,30,32,15.789473684210526,30.232558139534884,69.76744186046511,84.21052631578948,44.44444444444444,55.55555555555556,12.899009356081452,10.104859571322988,-28,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
189,Total,,3187,2715,1188,2282,19.174999999999997,279,737,13.926,532,768,25.502000000000006,336,1269,602,268,127,383,613,993,2246,16.32,306,877,12.948,423,577,27.461,272,1058,458,193,89,463,700,Gonzaga Bulldogs,37,336,272,1269,1058,2560.2432,2583.2448,3187,2715,1.2448036186562277,1.0510037608514686,32.296231375985975,39.047195013357076,33.654688869412794,25.690115761353518,933,786,29.946524064171122,22.57261410788382,77.42738589211618,70.05347593582887,54.53373442200258,45.46626557799742,14.959516345947137,17.923194890395212,472,0,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2250.png,False
190,Sacramento State,W,76,50,34,64,0.531,6,10,0.6,2,5,0.4,8,31,12,12,6,9,14,19,55,0.345,2,18,0.111,10,17,0.588,12,34,7,2,1,19,12,UCLA Bruins,37,8,12,31,34,64.512,66.7008,76,50,1.1780753968253967,0.7496161965073882,15.625,32.72727272727273,7.8125,30.90909090909091,23,22,26.666666666666668,34.285714285714285,65.71428571428571,73.33333333333333,47.69230769230769,52.30769230769231,13.950892857142858,28.485415467280752,26,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
191,Long Beach State,W,93,69,35,75,0.467,9,25,0.36,14,17,0.824,14,42,17,10,4,15,20,24,66,0.364,6,21,0.286,15,19,0.789,8,31,13,8,5,17,18,UCLA Bruins,37,14,8,42,31,80.1408,80.0256,93,69,1.1604575946334452,0.8622240882917467,33.333333333333336,31.818181818181817,22.666666666666668,28.78787878787879,28,23,37.83783783783784,22.22222222222222,77.77777777777777,62.16216216216216,57.534246575342465,42.465753424657535,18.717057977958792,21.243202175303903,24,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
192,Norfolk State,W,86,56,32,56,0.571,11,25,0.44,11,18,0.611,9,30,20,8,5,7,13,26,55,0.473,2,14,0.143,2,4,0.5,4,22,9,4,1,11,19,UCLA Bruins,37,9,4,30,22,59.4432,61.2096,86,56,1.4467592592592593,0.9148891677122543,44.642857142857146,25.454545454545453,32.142857142857146,7.2727272727272725,21,18,33.333333333333336,16.0,84.0,66.66666666666667,57.69230769230769,42.30769230769231,11.775947459086995,17.97103722291928,30,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
193,Illinois,L,70,79,27,72,0.375,9,22,0.409,7,14,0.5,11,30,17,10,3,15,15,27,51,0.529,12,25,0.48,13,19,0.684,3,33,19,8,4,21,17,UCLA Bruins,37,11,3,30,33,78.8736,74.26559999999999,70,79,0.8874959428756898,1.0637495691140988,30.555555555555557,49.01960784313726,19.444444444444443,37.254901960784316,19,30,26.829268292682926,13.636363636363637,86.36363636363636,73.17073170731707,47.61904761904762,52.38095238095238,19.017770204479067,28.276887280248193,-9,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
194,Baylor,L,75,80,29,61,0.475,4,15,0.267,13,16,0.813,7,28,15,3,4,8,17,25,56,0.446,10,28,0.357,20,23,0.87,7,30,14,4,3,11,18,UCLA Bruins,37,7,7,28,30,66.2784,67.3152,75,80,1.131590382387022,1.1884388667046966,24.59016393442623,50.0,26.229508196721312,41.07142857142857,21,23,23.333333333333332,25.0,75.0,76.66666666666667,48.275862068965516,51.724137931034484,12.070297412128234,16.34103441718958,-5,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
195,Pepperdine,W,100,53,37,67,0.552,10,20,0.5,16,20,0.8,12,41,17,8,0,9,15,21,60,0.35,7,31,0.226,4,7,0.571,5,24,9,5,1,17,16,UCLA Bruins,37,12,5,41,24,69.88799999999999,72.07679999999999,100,53,1.430860805860806,0.7353267625643759,29.850746268656717,51.666666666666664,29.850746268656717,11.666666666666666,29,19,38.70967741935484,14.705882352941176,85.29411764705883,61.29032258064516,63.07692307692308,36.92307692307692,12.877747252747254,23.58595276149885,47,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
196,Bellarmine,W,81,60,31,51,0.608,3,16,0.188,16,22,0.727,3,25,26,15,4,8,12,23,54,0.426,11,32,0.344,3,6,0.5,7,23,16,5,0,19,20,UCLA Bruins,37,3,7,25,23,63.052800000000005,65.8944,81,60,1.2846376370280146,0.9105477855477855,31.372549019607842,59.25925925925926,43.13725490196079,11.11111111111111,22,16,15.789473684210526,24.137931034482758,75.86206896551724,84.21052631578948,52.083333333333336,47.916666666666664,12.687779131140884,28.834013209013207,21,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
197,Stanford,W,80,66,32,54,0.593,6,14,0.429,10,11,0.909,6,23,13,4,2,15,17,24,53,0.453,9,27,0.333,9,14,0.643,8,21,15,11,3,14,15,UCLA Bruins,37,6,8,23,21,65.1264,62.553599999999996,80,66,1.228380503144654,1.0550951503990178,25.925925925925927,50.943396226415096,20.37037037037037,26.41509433962264,17,13,31.57894736842105,32.0,68.0,68.42105263157895,52.27272727272727,47.72727272727273,23.032134433962263,22.380806220585228,14,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
198,Oregon,W,65,56,26,64,0.406,4,14,0.286,9,11,0.818,15,33,9,3,2,8,13,24,49,0.49,4,17,0.235,4,7,0.571,3,23,10,3,4,14,13,UCLA Bruins,37,15,3,33,23,59.3664,60.556799999999996,65,56,1.0948954290642519,0.9247516381314733,21.875,34.69387755102041,17.1875,14.285714285714286,18,20,42.857142857142854,14.285714285714286,85.71428571428571,57.142857142857146,58.92857142857143,41.07142857142857,13.475636050021562,23.118790953286833,9,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
199,Denver,W,87,64,38,79,0.481,6,25,0.24,5,8,0.625,13,30,22,11,3,5,19,23,46,0.5,5,12,0.417,13,21,0.619,6,35,15,2,1,23,16,UCLA Bruins,37,13,6,30,35,71.5392,69.3504,87,64,1.2161164787976384,0.9228497600590625,31.645569620253166,26.08695652173913,10.126582278481013,45.65217391304348,17,29,30.952380952380953,26.08695652173913,73.91304347826087,69.04761904761905,46.15384615384615,53.84615384615385,6.989175165503669,33.16491325212256,23,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
200,Maryland,W,87,60,35,63,0.556,5,12,0.417,12,14,0.857,3,28,13,13,2,3,17,21,52,0.404,10,27,0.37,8,12,0.667,8,32,10,1,2,16,13,UCLA Bruins,37,3,8,28,32,66.39359999999999,62.6688,87,60,1.310367264314633,0.9574142156862745,19.047619047619047,51.92307692307692,22.22222222222222,23.076923076923077,25,24,11.11111111111111,24.242424242424242,75.75757575757575,88.88888888888889,46.666666666666664,53.333333333333336,4.518507807981493,25.53104575163399,27,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
201,Kentucky,W,63,53,27,59,0.458,2,8,0.25,7,15,0.467,12,38,11,11,4,12,17,21,64,0.328,6,21,0.286,5,13,0.385,19,38,14,8,4,18,17,UCLA Bruins,37,12,19,38,38,62.97599999999999,65.9712,63,53,1.0003810975609757,0.8033808692277843,13.559322033898304,32.8125,25.423728813559322,20.3125,26,19,38.70967741935484,42.22222222222222,57.77777777777778,61.29032258064516,50.0,50.0,19.05487804878049,27.284633294528522,10,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
202,UC-Davis,W,81,54,33,67,0.493,5,10,0.5,10,14,0.714,11,36,15,9,7,12,11,21,56,0.375,6,20,0.3,6,10,0.6,7,25,7,5,1,20,20,UCLA Bruins,37,11,7,36,25,71.19359999999999,70.464,81,54,1.137742718446602,0.7663487738419619,14.925373134328359,35.714285714285715,20.895522388059703,17.857142857142858,25,18,37.93103448275862,21.875,78.125,62.06896551724138,59.01639344262295,40.98360655737705,16.8554476806904,28.38328792007266,27,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
203,Washington State,W,67,66,21,58,0.362,4,11,0.364,21,22,0.955,8,27,5,10,4,6,16,24,56,0.429,8,22,0.364,10,12,0.833,11,39,10,1,4,13,17,UCLA Bruins,37,8,11,27,39,63.052800000000005,60.748799999999996,67,66,1.062601502233049,1.086441213653603,18.96551724137931,39.285714285714285,37.93103448275862,21.428571428571427,19,28,22.22222222222222,36.666666666666664,63.333333333333336,77.77777777777777,40.90909090909091,59.09090909090909,9.515834348355662,21.399599662874,1,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
204,Washington,W,74,49,29,64,0.453,9,23,0.391,7,8,0.875,8,32,20,5,5,7,15,19,55,0.345,2,25,0.08,9,16,0.563,7,31,12,4,6,12,13,UCLA Bruins,37,8,7,32,31,63.859199999999994,64.3584,74,49,1.1587993585888956,0.7613613762927605,35.9375,45.45454545454545,12.5,29.09090909090909,24,24,25.0,22.580645161290324,77.41935483870968,75.0,50.79365079365079,49.20634920634921,10.961615554219284,18.64558472553699,25,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
205,USC,W,60,58,20,58,0.345,9,26,0.346,11,17,0.647,14,33,12,5,2,8,11,25,53,0.472,3,16,0.188,5,6,0.833,4,26,10,5,5,10,18,UCLA Bruins,37,14,4,33,26,57.1008,59.1744,60,58,1.050773369199731,0.9801535799264547,44.827586206896555,30.18867924528302,29.310344827586206,11.320754716981131,19,22,38.888888888888886,17.391304347826086,82.6086956521739,61.111111111111114,55.932203389830505,44.067796610169495,14.010311589329747,16.899199653904393,2,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
206,Utah,W,68,49,29,60,0.483,7,18,0.389,3,8,0.375,12,37,21,8,8,12,14,18,49,0.367,6,19,0.316,7,11,0.636,4,22,9,9,0,15,11,UCLA Bruins,37,12,4,37,22,60.97919999999999,62.2464,68,49,1.1151343408900085,0.7871941188566728,30.0,38.775510204081634,13.333333333333334,22.448979591836736,25,18,40.0,13.793103448275861,86.20689655172414,60.0,62.71186440677966,37.28813559322034,19.67884130982368,24.09777914867366,19,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
207,Colorado,W,68,54,24,63,0.381,4,19,0.211,16,24,0.667,16,37,11,15,11,11,20,15,49,0.306,4,14,0.286,20,23,0.87,11,35,8,7,3,21,16,UCLA Bruins,37,16,11,37,35,65.8176,66.3552,68,54,1.0331583041618049,0.8138020833333334,30.158730158730158,28.571428571428573,38.095238095238095,46.93877551020408,21,24,40.0,34.375,65.625,60.0,51.388888888888886,48.611111111111114,16.71285492026449,31.647858796296298,14,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
208,Arizona State,W,74,62,26,52,0.5,6,14,0.429,16,21,0.762,10,27,9,8,4,11,15,22,49,0.449,9,22,0.409,9,12,0.75,5,21,12,5,6,17,15,UCLA Bruins,37,10,5,27,21,59.75039999999999,63.6288,74,62,1.2384854327335049,0.9744015288674311,26.923076923076923,44.89795918367347,40.38461538461539,24.489795918367346,17,16,38.46153846153846,22.727272727272727,77.27272727272727,61.53846153846154,56.25,43.75,18.409918594687234,26.717461275397305,12,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
209,Arizona,L,52,58,21,67,0.313,4,20,0.2,6,11,0.545,15,36,13,9,2,11,16,19,49,0.388,5,18,0.278,15,20,0.75,7,35,13,6,2,16,13,UCLA Bruins,37,15,7,36,35,65.1264,64.128,52,58,0.7984473270440251,0.904441117764471,29.850746268656717,36.734693877551024,16.417910447761194,40.816326530612244,21,28,34.883720930232556,25.0,75.0,65.11627906976744,50.70422535211268,49.29577464788732,16.890231918238992,24.9500998003992,-6,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
210,USC,L,64,77,20,56,0.357,8,18,0.444,16,20,0.8,12,31,13,8,3,11,14,25,51,0.49,10,22,0.455,17,18,0.944,5,24,14,5,4,9,18,UCLA Bruins,37,12,5,31,24,61.248,60.4032,64,77,1.044932079414838,1.2747668997668997,32.142857142857146,43.13725490196079,35.714285714285715,35.294117647058826,19,19,38.70967741935484,20.833333333333332,79.16666666666667,61.29032258064516,56.36363636363637,43.63636363636363,17.95977011494253,14.899872854418309,-13,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
211,Washington,W,70,61,26,53,0.491,6,21,0.286,12,18,0.667,13,33,15,10,4,18,20,22,49,0.449,8,26,0.308,9,13,0.692,7,21,13,6,1,17,17,UCLA Bruins,37,13,7,33,21,63.2832,62.1312,70,61,1.1061387540453074,0.9817933662958385,39.62264150943396,53.06122448979592,33.9622641509434,26.53061224489796,20,14,48.148148148148145,25.925925925925927,74.07407407407408,51.851851851851855,61.111111111111114,38.888888888888886,28.443567961165048,27.361454470539762,9,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
212,Washington State,W,76,52,30,62,0.484,9,22,0.409,7,11,0.636,12,39,18,9,3,10,14,17,55,0.309,9,27,0.333,9,14,0.643,10,30,11,3,3,13,11,UCLA Bruins,37,12,10,39,30,62.2464,61.593599999999995,76,52,1.2209541435327986,0.8442435577722361,35.483870967741936,49.09090909090909,17.741935483870968,25.454545454545453,27,20,37.5,27.027027027027028,72.97297297297297,62.5,56.52173913043478,43.47826086956522,16.06518609911577,21.106088944305903,24,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
213,Oregon State,W,62,47,25,50,0.5,6,18,0.333,6,9,0.667,8,29,14,9,2,13,14,16,45,0.356,5,19,0.263,10,10,1.0,4,22,4,5,1,18,13,UCLA Bruins,37,8,4,29,22,56.60159999999999,60.864000000000004,62,47,1.0953753957485302,0.7722134595162986,36.0,42.22222222222222,18.0,22.22222222222222,21,18,30.76923076923077,16.0,84.0,69.23076923076923,56.86274509803921,43.13725490196079,22.967548620533698,29.574132492113563,15,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
214,Oregon,W,70,63,25,60,0.417,6,11,0.545,14,21,0.667,9,31,12,10,2,7,16,21,48,0.438,7,20,0.35,14,17,0.824,6,32,11,2,4,16,20,UCLA Bruins,37,9,6,31,32,64.5504,62.860800000000005,70,63,1.0844239539956375,1.0022144166157605,18.333333333333332,41.666666666666664,35.0,35.416666666666664,22,26,25.714285714285715,21.428571428571427,78.57142857142857,74.28571428571429,49.20634920634921,50.79365079365079,10.844239539956376,25.453064548971696,7,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
215,Stanford,W,73,64,25,57,0.439,7,22,0.318,16,25,0.64,12,30,13,5,4,7,14,28,56,0.5,6,16,0.375,2,6,0.333,9,31,14,3,3,14,26,UCLA Bruins,37,12,9,30,31,60.48,61.0944,73,64,1.207010582010582,1.0475591870940708,38.59649122807018,28.571428571428573,43.85964912280702,10.714285714285714,18,22,35.294117647058826,33.333333333333336,66.66666666666667,64.70588235294117,49.18032786885246,50.81967213114754,11.574074074074074,22.9153572176828,9,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
216,California,W,78,43,30,58,0.517,6,20,0.3,12,15,0.8,9,40,19,8,6,9,15,11,50,0.22,3,11,0.273,18,23,0.783,6,25,4,7,1,13,13,UCLA Bruins,37,9,6,40,25,62.01599999999999,64.43520000000001,78,43,1.2577399380804954,0.6673371076678585,34.48275862068966,22.0,25.862068965517242,46.0,31,19,32.142857142857146,16.216216216216218,83.78378378378379,67.85714285714286,61.53846153846154,38.46153846153846,14.512383900928794,20.17530790623758,35,119,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,False
